results_for_player_key,event_key,event_date,event_time,event_first_player,first_player_key,event_second_player,second_player_key,event_final_result,event_game_result,event_serve,event_winner,event_status,event_type_type,tournament_name,tournament_key,tournament_round,tournament_season,event_live,event_qualification,event_first_player_logo,event_second_player_logo,download_time
1895,12006806,2025-01-14,03:30,F. Cerundolo,1104,A. Bublik,1895,3 - 0,-,,First Player,Finished,Atp Singles,Australian Open,1236,Australian Open - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1104_f-cerundolo.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12010192,2025-01-29,20:45,A. Bublik,1895,D. Koepfer,2830,2 - 0,-,,First Player,Finished,Atp Singles,Montpellier,1844,Montpellier - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/2830_d-koepfer.jpg,2026-01-11 16:13:00
1895,12010727,2025-01-31,19:45,A. Bublik,1895,A. Kovacevic,2978,0 - 2,-,,Second Player,Finished,Atp Singles,Montpellier,1844,Montpellier - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/2978_a-kovacevic.jpg,2026-01-11 16:13:00
1895,12011102,2025-02-04,14:05,A. Bublik,1895,J. Mensik,902,0 - 2,-,,Second Player,Finished,Atp Singles,Rotterdam,1855,Rotterdam - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/902_j-mensik.jpg,2026-01-11 16:13:00
1895,12012472,2025-02-11,13:40,A. Bublik,1895,R. Gasquet,1094,2 - 0,-,,First Player,Finished,Atp Singles,Marseille,1867,Marseille - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1094_r-gasquet.jpg,2026-01-11 16:13:00
1895,12013075,2025-02-12,19:55,A. Bublik,1895,U. Humbert,1105,0 - 2,-,,Second Player,Finished,Atp Singles,Marseille,1867,Marseille - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1105_u-humbert.jpg,2026-01-11 16:13:00
1895,12013790,2025-02-18,14:35,A. Rublev,2847,A. Bublik,1895,2 - 0,-,,First Player,Finished,Atp Singles,Doha,1805,Doha - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2847_a-rublev.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12015185,2025-02-25,12:30,A. Bublik,1895,F. Auger-Aliassime,2073,1 - 2,-,,Second Player,Finished,Atp Singles,Dubai,1249,Dubai - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/2073_f-auger-aliassime.jpg,2026-01-11 16:13:00
1895,12017690,2025-03-06,05:05,A. Bublik,1895,Y. Watanuki,1097,1 - 2,-,,Second Player,Finished,Atp Singles,Indian Wells,1903,Indian Wells - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1097_y-watanuki.jpg,2026-01-11 16:13:00
1895,12018466,2025-03-12,23:30,A. Bublik,1895,A. Vukic,360,2 - 1,-,,First Player,Finished,Challenger Men Singles,Phoenix,3113,Phoenix - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/360_a-vukic.jpg,2026-01-11 16:13:00
1895,12019647,2025-03-13,20:15,R. Hijikata,3317,A. Bublik,1895,1 - 2,-,,Second Player,Finished,Challenger Men Singles,Phoenix,3113,Phoenix - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/3317_r-hijikata.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12019851,2025-03-14,20:40,C. Moutet,2674,A. Bublik,1895,1 - 2,-,,Second Player,Finished,Challenger Men Singles,Phoenix,3113,Phoenix - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2674_c-moutet.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12019979,2025-03-15,21:35,N. Borges,358,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Challenger Men Singles,Phoenix,3113,Phoenix - Semi-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/358_n-borges.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12020124,2025-03-16,22:15,A. Bublik,1895,J. Fonseca,40058,0 - 2,-,,Second Player,Finished,Challenger Men Singles,Phoenix,3113,Phoenix - Final,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/40058_j-fonseca.jpg,2026-01-11 16:13:00
1895,12020680,2025-03-19,16:10,A. Bublik,1895,S. Baez,1101,2 - 0,-,,First Player,Finished,Atp Singles,Miami,1928,Miami - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1101_s-baez.jpg,2026-01-11 16:13:00
1895,12021578,2025-03-22,00:55,A. Bublik,1895,T. Paul,1894,1 - 2,-,,Second Player,Finished,Atp Singles,Miami,1928,Miami - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1894_t-paul.jpg,2026-01-11 16:13:00
1895,12025260,2025-04-05,17:00,D. Lajovic,2675,A. Bublik,1895,2 - 1,-,,First Player,Finished,Atp Singles,Monte Carlo,1970,Monte Carlo - Semi-finals,2025,0,True,https://api.api-tennis.com/logo-tennis/2675_d-lajovic.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12026682,2025-04-12,15:10,A. Bublik,1895,A. Ritschard,408,2 - 0,-,,First Player,Finished,Atp Singles,Munich,1264,Munich - Semi-finals,2025,0,True,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/408_a-ritschard.jpg,2026-01-11 16:13:00
1895,12026898,2025-04-13,12:40,A. Bublik,1895,D. Dedura,55858,2 - 0,-,,First Player,Finished,Atp Singles,Munich,1264,Munich - Final,2025,0,True,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/55858_d-dedura-palomero.jpg,2026-01-11 16:13:00
1895,12027151,2025-04-15,16:55,Z. Bergs,1064,A. Bublik,1895,2 - 1,-,,First Player,Finished,Atp Singles,Munich,1264,Munich - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1064_z-bergs.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12028546,2025-04-23,18:35,A. Michelsen,10884,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Madrid,2004,Madrid - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/10884_a-michelsen.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12029461,2025-04-25,12:55,A. Popyrin,1926,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Madrid,2004,Madrid - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1926_al-popyrin.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12029806,2025-04-27,11:10,A. Bublik,1895,A. Rublev,2847,2 - 1,-,,First Player,Finished,Atp Singles,Madrid,2004,Madrid - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/2847_a-rublev.jpg,2026-01-11 16:13:00
1895,12030074,2025-04-29,14:20,J. Mensik,902,A. Bublik,1895,2 - 0,-,,First Player,Finished,Atp Singles,Madrid,2004,Madrid - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/902_j-mensik.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12031872,2025-05-08,16:30,A. Bublik,1895,R. Safiullin,1057,2 - 0,-,,First Player,Finished,Atp Singles,Rome,2011,Rome - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1057_r-safiullin.jpg,2026-01-11 16:13:00
1895,12032845,2025-05-10,13:45,A. Bublik,1895,C. Ruud,430,1 - 2,-,,Second Player,Finished,Atp Singles,Rome,2011,Rome - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/430_c-ruud.jpg,2026-01-11 16:13:00
1895,12033317,2025-05-13,21:15,M. Gigante,1187,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Challenger Men Singles,Turin 2,5295,Turin 2 - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1187_m-gigante.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12034276,2025-05-15,19:35,F. Arnaboldi,1240,A. Bublik,1895,1 - 2,-,,Second Player,Finished,Challenger Men Singles,Turin 2,5295,Turin 2 - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1240_f-arnaboldi.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12034716,2025-05-16,19:35,T. M. Etcheverry,1777,A. Bublik,1895,1 - 2,-,,Second Player,Finished,Challenger Men Singles,Turin 2,5295,Turin 2 - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1777_t-m-etcheverry.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12034967,2025-05-17,15:10,D. Altmaier,1099,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Challenger Men Singles,Turin 2,5295,Turin 2 - Semi-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1099_d-altmaier.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12035086,2025-05-18,13:10,A. Bublik,1895,Y. Bu,796,2 - 0,-,,First Player,Finished,Challenger Men Singles,Turin 2,5295,Turin 2 - Final,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/796_b-yunchaokete.jpg,2026-01-11 16:13:00
1895,12035107,2025-05-20,18:15,G. Mpetshi Perricard,9222,A. Bublik,1895,2 - 0,-,,First Player,Finished,Atp Singles,Hamburg,1442,Hamburg - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/9222_g-mpetshi-perricard.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12036729,2025-05-27,12:50,A. Bublik,1895,J. Duckworth,1900,3 - 0,-,,First Player,Finished,Atp Singles,French Open,2155,French Open - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1900_j-duckworth.jpg,2026-01-11 16:13:00
1895,12037853,2025-05-29,11:10,A. De Minaur,1106,A. Bublik,1895,2 - 3,-,,Second Player,Finished,Atp Singles,French Open,2155,French Open - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1106_a-de-minaur.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12038506,2025-05-31,15:50,A. Bublik,1895,H. Rocha,827,3 - 0,-,,First Player,Finished,Atp Singles,French Open,2155,French Open - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/827_h-rocha.jpg,2026-01-11 16:13:00
1895,12038940,2025-06-02,16:55,A. Bublik,1895,J. Draper,7011,3 - 1,-,,First Player,Finished,Atp Singles,French Open,2155,French Open - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/7011_j-draper.jpg,2026-01-11 16:13:00
1895,12039742,2025-06-04,16:20,J. Sinner,2072,A. Bublik,1895,3 - 0,-,,First Player,Finished,Atp Singles,French Open,2155,French Open - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2072_j-sinner.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12043508,2025-06-16,15:35,A. Muller,374,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Halle,2041,Halle - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/374_a-muller.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12044724,2025-06-19,19:40,J. Sinner,2072,A. Bublik,1895,1 - 2,-,,Second Player,Finished,Atp Singles,Halle,2041,Halle - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2072_j-sinner.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12045497,2025-06-20,15:25,A. Bublik,1895,T. Machac,2981,2 - 0,-,,First Player,Finished,Atp Singles,Halle,2041,Halle - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/2981_t-machac.jpg,2026-01-11 16:13:00
1895,12045631,2025-06-21,18:35,A. Bublik,1895,K. Khachanov,435,2 - 1,-,,First Player,Finished,Atp Singles,Halle,2041,Halle - Semi-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/435_k-khachanov.jpg,2026-01-11 16:13:00
1895,12045831,2025-06-22,15:10,A. Bublik,1895,D. Medvedev,1093,2 - 0,-,,First Player,Finished,Atp Singles,Halle,2041,Halle - Final,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1093_d-medvedev.jpg,2026-01-11 16:13:00
1895,12045877,2025-06-24,15:50,A. Bublik,1895,F. Comesana,2084,-,-,,,Cancelled,Atp Singles,ATP Eastbourne,2052,ATP Eastbourne - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/2084_f-comesana.jpg,2026-01-11 16:13:00
1895,12047761,2025-07-01,14:00,J. Munar,2083,A. Bublik,1895,3 - 2,-,,First Player,Finished,Atp Singles,Wimbledon,2053,Wimbledon - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12053280,2025-07-17,16:10,A. Shevchenko,566,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Gstaad,1527,Gstaad - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/566_a-shevchenko.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12053925,2025-07-18,15:40,F. Comesana,2084,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Gstaad,1527,Gstaad - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2084_f-comesana.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12054133,2025-07-19,16:10,A. Cazaux,1067,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Gstaad,1527,Gstaad - Semi-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1067_a-cazaux.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12054386,2025-07-20,11:40,J. M. Cerundolo,388,A. Bublik,1895,1 - 2,-,,Second Player,Finished,Atp Singles,Gstaad,1527,Gstaad - Final,2025,0,False,https://api.api-tennis.com/logo-tennis/388_j-m-cerundolo.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12055144,2025-07-23,16:15,A. Bublik,1895,T. A. Tirante,366,2 - 0,-,,First Player,Finished,Atp Singles,Kitzbuhel,1205,Kitzbuhel - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/366_t-a-tirante.jpg,2026-01-11 16:13:00
1895,12055530,2025-07-24,15:25,A. Bublik,1895,A. Shevchenko,566,2 - 0,-,,First Player,Finished,Atp Singles,Kitzbuhel,1205,Kitzbuhel - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/566_a-shevchenko.jpg,2026-01-11 16:13:00
1895,12055957,2025-07-25,17:10,A. Bublik,1895,B. Van De Zandschulp,2972,2 - 0,-,,First Player,Finished,Atp Singles,Kitzbuhel,1205,Kitzbuhel - Semi-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/2972_b-van-de-zandschulp.jpg,2026-01-11 16:13:00
1895,12056023,2025-07-26,14:40,A. Bublik,1895,A. Cazaux,1067,2 - 0,-,,First Player,Finished,Atp Singles,Kitzbuhel,1205,Kitzbuhel - Final,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1067_a-cazaux.jpg,2026-01-11 16:13:00
1895,12064160,2025-08-26,19:05,A. Bublik,1895,M. Cilic,2167,3 - 0,-,,First Player,Finished,Atp Singles,US Open,1217,US Open - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/2167_m-cilic.jpg,2026-01-11 16:13:00
1895,12065506,2025-08-28,23:40,A. Bublik,1895,T. Schoolkate,1183,3 - 0,-,,First Player,Finished,Atp Singles,US Open,1217,US Open - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1183_t-schoolkate.jpg,2026-01-11 16:13:00
1895,12066156,2025-08-31,03:40,A. Bublik,1895,T. Paul,1894,3 - 2,-,,First Player,Finished,Atp Singles,US Open,1217,US Open - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1894_t-paul.jpg,2026-01-11 16:13:00
1895,12066540,2025-09-02,01:15,J. Sinner,2072,A. Bublik,1895,3 - 0,-,,First Player,Finished,Atp Singles,US Open,1217,US Open - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2072_j-sinner.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12070396,2025-09-13,04:00,S. Kwon,1098,A. Bublik,1895,1 - 0,0 - 0,,First Player,Retired,Atp Singles,ATP Davis Cup - World Group I,3445,,2025,0,,https://api.api-tennis.com/logo-tennis/1098_s-kwon.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12070520,2025-09-13,08:55,H. Chung,3135,A. Bublik,1895,-,-,,,Cancelled,Atp Singles,ATP Davis Cup - World Group I,3445,,2025,0,,,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12072697,2025-09-20,12:00,A. Vukic,360,A. Bublik,1895,1 - 2,-,,Second Player,Finished,Atp Singles,Hangzhou,11724,Hangzhou - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/360_a-vukic.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12072794,2025-09-21,15:55,D. Svrcina,1754,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Hangzhou,11724,Hangzhou - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1754_d-svrcina.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12073009,2025-09-22,13:40,A. Bublik,1895,Y. Wu,1849,2 - 0,-,,First Player,Finished,Atp Singles,Hangzhou,11724,Hangzhou - Semi-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,,2026-01-11 16:13:00
1895,12073159,2025-09-23,13:40,V. Royer,954,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Hangzhou,11724,Hangzhou - Final,2025,0,False,https://api.api-tennis.com/logo-tennis/954_v-royer.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12074067,2025-09-26,10:15,A. Mannarino,438,A. Bublik,1895,2 - 0,-,,First Player,Finished,Atp Singles,Beijing,1652,Beijing - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/438_a-mannarino.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12075987,2025-10-03,13:15,A. Bublik,1895,V. Vacherot,1852,1 - 2,-,,Second Player,Finished,Atp Singles,Shanghai,1667,Shanghai - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1852_v-vacherot.jpg,2026-01-11 16:13:00
1895,12080072,2025-10-20,15:40,A. Tabilo,2982,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Vienna,1684,Vienna - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2982_a-tabilo.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12081211,2025-10-23,17:10,F. Cerundolo,1104,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Vienna,1684,Vienna - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1104_f-cerundolo.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12082101,2025-10-24,17:35,J. Sinner,2072,A. Bublik,1895,2 - 0,-,,First Player,Finished,Atp Singles,Vienna,1684,Vienna - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2072_j-sinner.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12082293,2025-10-27,16:20,A. Popyrin,1926,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Paris,1725,Paris - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1926_al-popyrin.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12083416,2025-10-29,19:35,C. Moutet,2674,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Paris,1725,Paris - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2674_c-moutet.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12084089,2025-10-30,16:10,T. Fritz,2832,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,Paris,1725,Paris - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2832_t-fritz.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12084247,2025-10-31,15:50,A. Bublik,1895,A. De Minaur,1106,2 - 1,-,,First Player,Finished,Atp Singles,Paris,1725,Paris - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,https://api.api-tennis.com/logo-tennis/1106_a-de-minaur.jpg,2026-01-11 16:13:00
1895,12084479,2025-11-01,14:40,F. Auger-Aliassime,2073,A. Bublik,1895,2 - 0,-,,First Player,Finished,Atp Singles,Paris,1725,Paris - Semi-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2073_f-auger-aliassime.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12084956,2025-11-05,18:10,V. Sachko,1899,A. Bublik,1895,2 - 1,-,,First Player,Finished,Atp Singles,Metz,1616,Metz - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1899_v-sachko.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12094981,2026-01-08,11:10,B. Van De Zandschulp,2972,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,ATP Hong Kong,2820,ATP Hong Kong - 1/8-finals,2026,0,False,https://api.api-tennis.com/logo-tennis/2972_b-van-de-zandschulp.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12095407,2026-01-09,11:05,J. Shang,2413,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,ATP Hong Kong,2820,ATP Hong Kong - Quarter-finals,2026,0,False,https://api.api-tennis.com/logo-tennis/2413_j-shang.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12095545,2026-01-10,11:45,M. Giron,1766,A. Bublik,1895,1 - 2,-,,Second Player,Finished,Atp Singles,ATP Hong Kong,2820,ATP Hong Kong - Semi-finals,2026,0,False,https://api.api-tennis.com/logo-tennis/1766_m-giron.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
1895,12095683,2026-01-11,08:40,L. Musetti,2849,A. Bublik,1895,0 - 2,-,,Second Player,Finished,Atp Singles,ATP Hong Kong,2820,ATP Hong Kong - Final,2026,0,False,https://api.api-tennis.com/logo-tennis/2849_l-musetti.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:13:00
